date,ticker,actual_price,fitted_price
2020-11-17,AMD,83.360001,52.56054275693089
2020-11-18,AMD,82.540001,52.62913064007231
2020-11-19,AMD,85.540001,52.69780802567056
2020-11-20,AMD,84.639999,52.76657503052044
2020-11-23,AMD,85.309998,52.973414930810925
2020-11-24,AMD,85.07,53.04254158366312
2020-11-25,AMD,86.709999,53.11175844202927
2020-11-27,AMD,87.190002,53.25046324630614
2020-11-30,AMD,92.660004,53.459199941873784
2020-12-01,AMD,92.629997,53.52896051066021
2020-12-02,AMD,93.739998,53.59881211217745
2020-12-03,AMD,92.309998,53.66875486521693
2020-12-04,AMD,94.040001,53.738788888724905
2020-12-07,AMD,94.07,53.949439773855524
2020-12-08,AMD,92.919998,54.019840071810236
2020-12-09,AMD,89.830002,54.09033223729819
2020-12-10,AMD,91.660004,54.160916390200384
2020-12-11,AMD,91.650002,54.23159265055366
2020-12-14,AMD,94.779999,54.44417527904445
2020-12-15,AMD,97.120003,54.515221172711094
2020-12-16,AMD,96.849998,54.58635977636867
2020-12-17,AMD,96.839996,54.65759121099781
2020-12-18,AMD,95.919998,54.72891559773603
2020-12-21,AMD,93.230003,54.943447684359136
2020-12-22,AMD,93.160004,55.015145094079365
2020-12-23,AMD,91.550003,55.08693606397414
2020-12-24,AMD,91.809998,55.15882071613313
2020-12-28,AMD,91.599998,55.44729859478342
2020-12-29,AMD,90.620003,55.519653495190624
2020-12-30,AMD,92.290001,55.59210281375247
2020-12-31,AMD,91.709999,55.66464667367813
2021-01-04,AMD,92.300003,55.95576999683402
2021-01-05,AMD,92.769997,56.028788417350995
2021-01-06,AMD,90.330002,56.10190212187068
2021-01-07,AMD,95.160004,56.175111234732036
2021-01-08,AMD,94.580002,56.24841588043626
2021-01-11,AMD,97.25,56.4689042620583
2021-01-12,AMD,95.360001,56.542592287400076
2021-01-13,AMD,91.779999,56.61637647053258
2021-01-14,AMD,90.790001,56.690256936935
2021-01-15,AMD,88.209999,56.76423381225046
2021-01-19,AMD,89.449997,57.06110792124647
2021-01-20,AMD,88.75,57.13556873151847
2021-01-21,AMD,91.529999,57.21012670801243
2021-01-22,AMD,92.790001,57.284781977523174
2021-01-25,AMD,94.129997,57.50933281459286
2021-01-26,AMD,94.709999,57.58437852743623
2021-01-27,AMD,88.839996,57.659522169758674
2021-01-28,AMD,87.519997,57.734763869351816
2021-01-29,AMD,85.639999,57.810103754173426
2021-02-01,AMD,87.660004,58.03671380209457
2021-02-02,AMD,88.860001,58.112447710752605
2021-02-03,AMD,87.889999,58.18828044693799
2021-02-04,AMD,87.839996,58.264212139613726
2021-02-05,AMD,87.900002,58.34024291791132
2021-02-08,AMD,91.470001,58.5689310603783
2021-02-09,AMD,90.910004,58.6453594758508
2021-02-10,AMD,92.349998,58.72188762513415
2021-02-11,AMD,92.660004,58.798515638373985
2021-02-12,AMD,93.769997,58.87524364588597
2021-02-16,AMD,91.459999,59.183158230923915
2021-02-17,AMD,89.940002,59.26038817049008
2021-02-18,AMD,88.639999,59.337718889800755
2021-02-19,AMD,89.580002,59.41515052036644
2021-02-22,AMD,85.370003,59.648052197276094
2021-02-23,AMD,84.739998,59.725888791404124
2021-02-24,AMD,86.940002,59.803826956918805
2021-02-25,AMD,82.419998,59.88186682636422
2021-02-26,AMD,84.510002,59.96000853245676
2021-03-01,AMD,86.389999,60.19504600038238
2021-03-02,AMD,84.129997,60.27359638369661
2021-03-03,AMD,80.860001,60.352249269843476
2021-03-04,AMD,77.75,60.43100479258199
2021-03-05,AMD,78.519997,60.50986308584571
2021-03-08,AMD,73.959999,60.74705593074885
2021-03-09,AMD,78.529999,60.82632664894939
2021-03-10,AMD,77.519997,60.90570080997001
2021-03-11,AMD,81.230003,60.985178548796135
2021-03-12,AMD,81.050003,61.064760000589985
2021-03-15,AMD,82.5,61.30412798804197
2021-03-16,AMD,82.75,61.384125646855644
2021-03-17,AMD,82.629997,61.46422769709655
2021-03-18,AMD,78.120003,61.54443427498818
2021-03-19,AMD,79.059998,61.62474551693203
2021-03-22,AMD,80.300003,61.86630859376215
2021-03-23,AMD,78.379997,61.94703985949199
2021-03-24,AMD,76.480003,62.0278764739557
2021-03-25,AMD,76.220001,62.10881857462568
2021-03-26,AMD,77.410004,62.189866299154374
2021-03-29,AMD,77.139999,62.4336445951111
2021-03-30,AMD,76.0,62.51511619519282
2021-03-31,AMD,78.5,62.59669411009368
2021-04-01,AMD,81.089996,62.678378478546975
2021-04-05,AMD,81.43,63.00618326889563
2021-04-06,AMD,81.440002,63.088401992458266
2021-04-07,AMD,82.199997,63.17072800578432
2021-04-08,AMD,83.349998,63.253161448879766
2021-04-09,AMD,82.760002,63.335702461932925
2021-04-12,AMD,78.580002,63.58397232546847
2021-04-13,AMD,80.190002,63.666945023899096
2021-04-14,AMD,78.550003,63.75002599597857
2021-04-15,AMD,83.010002,63.833215382996194
2021-04-16,AMD,82.150002,63.91651332642655
2021-04-19,AMD,81.110001,64.1670599127024
2021-04-20,AMD,79.269997,64.2507935002182
2021-04-21,AMD,81.610001,64.33463635429061
2021-04-22,AMD,79.059998,64.41858861750475
2021-04-23,AMD,82.760002,64.50265043263222
2021-04-26,AMD,85.410004,64.75549462000372
2021-04-27,AMD,85.209999,64.83999607422757
2021-04-28,AMD,84.019997,64.92460779702104
2021-04-29,AMD,83.910004,65.0093299322771
2021-04-30,AMD,81.620003,65.09416262407629
2021-05-03,AMD,78.550003,65.34932548236061
2021-05-04,AMD,78.610001,65.43460184490282
2021-05-05,AMD,77.830002,65.51998948721653
2021-05-06,AMD,77.889999,65.6054885545142
2021-05-07,AMD,78.809998,65.6910991921976
2021-05-10,AMD,75.989998,65.94860198442997
2021-05-11,AMD,76.830002,66.03466036147452
2021-05-12,AMD,74.639999,66.12083103876569
2021-05-13,AMD,73.089996,66.20711416284745
2021-05-14,AMD,74.589996,66.29350988045508
2021-05-17,AMD,74.650002,66.55337406465983
2021-05-18,AMD,74.440002,66.64022162755744
2021-05-19,AMD,76.230003,66.72718252053451
2021-05-20,AMD,78.059998,66.81425689147915
2021-05-21,AMD,77.169998,66.9014448884725
2021-05-24,AMD,77.440002,67.16369211945201
2021-05-25,AMD,77.860001,67.25133610531682
2021-05-26,AMD,78.339996,67.33909446053829
2021-05-27,AMD,78.419998,67.4269673343603
2021-05-28,AMD,80.080002,67.51495487622219
2021-06-01,AMD,80.809998,67.8680547196743
2021-06-02,AMD,81.970001,67.95661785015164
2021-06-03,AMD,80.279999,68.04529654940609
2021-06-04,AMD,81.580002,68.13409096824668
2021-06-07,AMD,81.349998,68.40117005333258
2021-06-08,AMD,80.889999,68.49042886255093
2021-06-09,AMD,79.959999,68.57980414835893
2021-06-10,AMD,81.559998,68.66929606275072
2021-06-11,AMD,81.309998,68.7589047579183
2021-06-14,AMD,81.550003,69.02843305298003
2021-06-15,AMD,80.470001,69.11851039714995
2021-06-16,AMD,80.110001,69.20870528604114
2021-06-17,AMD,84.559998,69.29901787304162
2021-06-18,AMD,84.650002,69.38944831173919
2021-06-21,AMD,82.589996,69.66144827690128
2021-06-22,AMD,83.580002,69.75235166227856
2021-06-23,AMD,83.82,69.84337367030416
2021-06-24,AMD,86.099998,69.93451445577236
2021-06-25,AMD,85.620003,70.02577417367951
2021-06-28,AMD,87.080002,70.30026847503366
2021-06-29,AMD,89.519997,70.39200547670951
2021-06-30,AMD,93.93,70.4838621888451
2021-07-01,AMD,93.309998,70.57583876765482
2021-07-02,AMD,94.699997,70.66793536955616
2021-07-06,AMD,94.470001,71.03752514358209
2021-07-07,AMD,90.540001,71.1302242143609
2021-07-08,AMD,89.739998,71.2230442510335
2021-07-09,AMD,90.900002,71.31598541145209
2021-07-12,AMD,90.809998,71.59553721679673
2021-07-13,AMD,90.260002,71.68896445484451
2021-07-14,AMD,89.050003,71.78251360899418
2021-07-15,AMD,86.93,71.87618483833784
2021-07-16,AMD,85.889999,71.96997830217504
2021-07-19,AMD,86.580002,72.2520936967659
2021-07-20,AMD,87.110001,72.34637769573652
2021-07-21,AMD,89.410004,72.44078472882306
2021-07-22,AMD,91.209999,72.53531495657643
2021-07-23,AMD,92.150002,72.62996853975717
2021-07-26,AMD,91.82,72.91467103261712
2021-07-27,AMD,91.029999,73.00981964931249
2021-07-28,AMD,97.93,73.10509242839004
2021-07-29,AMD,102.949997,73.20048953187333
2021-07-30,AMD,106.190002,73.2960111219969
2021-08-02,AMD,108.629997,73.58332443773529
2021-08-03,AMD,112.559998,73.67934560100647
2021-08-04,AMD,118.769997,73.77549206527318
2021-08-05,AMD,112.349998,73.87176399404444
2021-08-06,AMD,110.110001,73.96816155104264
2021-08-09,AMD,107.580002,74.25810963183152
2021-08-10,AMD,106.480003,74.35501134324048
2021-08-11,AMD,107.68,74.45203950469929
2021-08-12,AMD,106.5,74.5491942812168
2021-08-13,AMD,110.550003,74.6464758380168
2021-08-16,AMD,107.480003,74.93908284558641
2021-08-17,AMD,107.559998,75.03687318007202
2021-08-18,AMD,103.440002,75.13479112419915
2021-08-19,AMD,103.699997,75.23283684448988
2021-08-20,AMD,104.650002,75.33101050768326
2021-08-23,AMD,108.769997,75.6263008253359
2021-08-24,AMD,107.650002,75.7249879318868
2021-08-25,AMD,108.300003,75.8238038183052
2021-08-26,AMD,107.269997,75.92274865263991
2021-08-27,AMD,111.400002,76.02182260315885
2021-08-30,AMD,111.32,76.31982083780008
2021-08-31,AMD,110.720001,76.41941294013417
2021-09-01,AMD,109.989998,76.51913500329309
2021-09-02,AMD,109.199997,76.61898719686648
2021-09-03,AMD,109.919998,76.7189696906656
2021-09-07,AMD,109.150002,77.12020607210488
2021-09-08,AMD,106.169998,77.22084262196644
2021-09-09,AMD,106.150002,77.32161049558484
2021-09-10,AMD,105.199997,77.42250986432796
2021-09-13,AMD,104.800003,77.72599865834819
2021-09-14,AMD,105.730003,77.82742572575265
2021-09-15,AMD,105.599998,77.92898514848466
2021-09-16,AMD,106.220001,78.03067709925854
2021-09-17,AMD,103.879997,78.13250175101453
2021-09-20,AMD,101.550003,78.4387736449605
2021-09-21,AMD,102.82,78.54113083456164
2021-09-22,AMD,104.379997,78.64362159323565
2021-09-23,AMD,106.150002,78.74624609528084
2021-09-24,AMD,105.800003,78.84900451522294
2021-09-27,AMD,108.160004,79.1580850311085
2021-09-28,AMD,101.519997,79.26138087245701
2021-09-29,AMD,100.349998,79.36481150775408
2021-09-30,AMD,102.900002,79.46837711289619
2021-10-01,AMD,102.449997,79.57207786401028
2021-10-04,AMD,100.339996,79.88399275789516
2021-10-05,AMD,101.809998,79.98823585876036
2021-10-06,AMD,103.639999,80.09261498968274
2021-10-07,AMD,106.449997,80.19713032817154
2021-10-08,AMD,105.059998,80.30178205196853
2021-10-11,AMD,104.68,80.61655731610482
2021-10-12,AMD,105.040001,80.7217563631926
2021-10-13,AMD,109.160004,80.82709268778143
2021-10-14,AMD,111.989998,80.93256646900868
2021-10-15,AMD,112.120003,81.03817788624579
2021-10-18,AMD,116.43,81.35583975124335
2021-10-19,AMD,116.330002,81.46200351092003
2021-10-20,AMD,116.389999,81.56830580698086
2021-10-21,AMD,119.330002,81.67474682020642
2021-10-22,AMD,119.82,81.78132673161288
2021-10-25,AMD,122.360001,82.10190166862583
2021-10-26,AMD,122.93,82.20903898764816
2021-10-27,AMD,122.279999,82.31631611348243
2021-10-28,AMD,121.160004,82.4237332285666
2021-10-29,AMD,120.230003,82.5312905155776
2021-11-01,AMD,125.230003,82.85480523851022
2021-11-02,AMD,127.629997,82.96292504476268
2021-11-03,AMD,130.529999,83.07118593990518
2021-11-04,AMD,137.5,83.17958810804882
2021-11-05,AMD,136.339996,83.28813173354541
2021-11-08,AMD,150.160004,83.61461320127741
2021-11-09,AMD,148.919998,83.72372450451653
2021-11-10,AMD,139.869995,83.83297819048086
2021-11-11,AMD,146.009995,83.94237444496987
2021-11-12,AMD,147.889999,84.05191345402596
2021-11-15,AMD,146.490005,84.38138887266011
2021-11-16,AMD,152.449997,84.4915007652649
2021-11-17,AMD,151.339996,84.60175634629516
2021-11-18,AMD,155.020004,84.71215580325422
2021-11-19,AMD,155.410004,84.82269932389009
2021-11-22,AMD,152.520004,85.15519614901848
2021-11-23,AMD,149.919998,85.26631780674846
2021-11-24,AMD,157.800003,85.3775844705779
2021-11-26,AMD,154.809998,85.60055357367303
2021-11-29,AMD,161.910004,85.93609951266481
2021-11-30,AMD,158.369995,86.04824019542491
2021-12-01,AMD,149.110001,86.16052721404141
2021-12-02,AMD,150.679993,86.27296075947264
2021-12-03,AMD,144.009995,86.3855410229263
2021-12-06,AMD,139.059998,86.72416403723767
2021-12-07,AMD,144.850006,86.83733308984885
2021-12-08,AMD,145.240005,86.950649820268
2021-12-09,AMD,138.100006,87.06411442120476
2021-12-10,AMD,138.550003,87.17772708562012
2021-12-13,AMD,133.800003,87.51945539312402
2021-12-14,AMD,135.600006,87.63366224610223
2021-12-15,AMD,146.5,87.74801813114694
2021-12-16,AMD,138.639999,87.86252324273406
2021-12-17,AMD,137.75,87.97717777559426
2021-12-20,AMD,135.800003,88.32203985293093
2021-12-21,AMD,144.25,88.43729402327394
2021-12-22,AMD,143.880005,88.55269859236034
2021-12-23,AMD,146.139999,88.66825375644984
2021-12-27,AMD,154.360001,89.1319842970088
2021-12-28,AMD,153.149994,89.24829538898891
2021-12-29,AMD,148.259995,89.36475825892195
2021-12-30,AMD,145.149994,89.48137310486754
2021-12-31,AMD,143.899994,89.59814012514404
2022-01-03,AMD,150.240005,89.94935621902533
2022-01-04,AMD,144.419998,90.06673392498868
2022-01-05,AMD,136.149994,90.18426480076248
2022-01-06,AMD,136.229996,90.30194904622309
2022-01-07,AMD,132.0,90.4197868615072
2022-01-10,AMD,132.0,90.77422373158853
2022-01-11,AMD,137.309998,90.89267783276394
2022-01-12,AMD,137.470001,91.01128650837116
2022-01-13,AMD,132.740005,91.13004996011946
2022-01-14,AMD,136.880005,91.24896838998123
2022-01-18,AMD,131.929993,91.72619593923648
2022-01-19,AMD,128.270004,91.84589229848417
2022-01-20,AMD,121.889999,91.96574485322493
2022-01-21,AMD,118.809998,92.08575380728344
2022-01-24,AMD,116.529999,92.44672110759929
2022-01-25,AMD,111.129997,92.56735770249631
2022-01-26,AMD,110.709999,92.68815171982924
2022-01-27,AMD,102.599998,92.80910336502349
2022-01-28,AMD,105.239998,92.93021284377224
2022-01-31,AMD,114.25,93.29449034231155
2022-02-01,AMD,116.779999,93.41623321758817
2022-02-02,AMD,122.760002,93.53813495892028
2022-02-03,AMD,120.080002,93.66019577361747
2022-02-04,AMD,123.599998,93.78241586925884
2022-02-07,AMD,123.669998,94.15003392171337
2022-02-08,AMD,128.229996,94.27289322235352
2022-02-09,AMD,132.850006,94.39591284590693
2022-02-10,AMD,125.769997,94.51909300158462
2022-02-11,AMD,113.18,94.6424338988696
2022-02-14,AMD,114.269997,95.01342313930421
2022-02-15,AMD,121.470001,95.13740910332444
2022-02-16,AMD,117.690002,95.26155686047612
2022-02-17,AMD,112.370003,95.38586662188843
2022-02-18,AMD,113.830002,95.51033859896545
2022-02-22,AMD,115.650002,96.0098529016732
2022-02-23,AMD,109.760002,96.13513913780851
2022-02-24,AMD,116.610001,96.26058886384084
2022-02-25,AMD,121.059998,96.38620229311326
2022-02-28,AMD,123.339996,96.76402693797912
2022-03-01,AMD,113.830002,96.89029731921563
2022-03-02,AMD,118.279999,97.01673247459065
2022-03-03,AMD,111.980003,97.14333261912289
2022-03-04,AMD,108.410004,97.270097968112
2022-03-07,AMD,102.949997,97.65138739903206
2022-03-08,AMD,105.529999,97.77881572446805
2022-03-09,AMD,111.050003,97.90641033507968
2022-03-10,AMD,106.459999,98.03417144785818
2022-03-11,AMD,104.290001,98.16209928007653
2022-03-14,AMD,102.25,98.54688527036828
2022-03-15,AMD,109.330002,98.67548215876275
2022-03-16,AMD,115.370003,98.8042468572271
2022-03-17,AMD,111.690002,98.93317958474228
2022-03-18,AMD,113.459999,99.06228056057387
2022-03-21,AMD,115.919998,99.45059517492706
2022-03-22,AMD,114.779999,99.58037134241732
2022-03-23,AMD,113.919998,99.71031685885501
2022-03-24,AMD,120.529999,99.84043194522951
2022-03-25,AMD,119.669998,99.97071682281756
2022-03-28,AMD,120.239998,100.36259241996687
2022-03-29,AMD,123.230003,100.49355868096049
2022-03-30,AMD,119.220001,100.62469584389183
2022-03-31,AMD,109.339996,100.75600413177594
2022-04-01,AMD,108.190002,100.88748376791928
2022-04-04,AMD,110.529999,101.28295300334099
2022-04-05,AMD,106.82,101.41512027141731
2022-04-06,AMD,103.669998,101.5474600086633
2022-04-07,AMD,103.720001,101.6799724401384
2022-04-08,AMD,101.0,101.81265779119725
2022-04-11,AMD,97.370003,102.2117536198289
2022-04-12,AMD,95.099998,102.34513290864955
2022-04-13,AMD,97.739998,102.47868624824298
2022-04-14,AMD,93.059998,102.61241386573326
2022-04-18,AMD,93.889999,103.14907166752914
2022-04-19,AMD,96.93,103.28367409175439
2022-04-20,AMD,94.019997,103.41845216285942
2022-04-21,AMD,89.849998,103.55340611005181
2022-04-22,AMD,88.139999,103.68853616283683
2022-04-25,AMD,90.690002,104.0949852543083
2022-04-26,AMD,85.160004,104.23082203052327
2022-04-27,AMD,84.910004,104.36683606436277
2022-04-28,AMD,89.639999,104.50302758713539
2022-04-29,AMD,85.519997,104.63939683045197
2022-05-02,AMD,89.839996,105.04957320430904
2022-05-03,AMD,91.129997,105.1866556519602
2022-05-04,AMD,99.419998,105.32391698275063
2022-05-05,AMD,93.870003,105.46135743011068
2022-05-06,AMD,95.339996,105.59897722777549
2022-05-09,AMD,86.360001,106.01291506452056
2022-05-10,AMD,88.730003,106.15125460685658
2022-05-11,AMD,87.919998,106.28977467275392
2022-05-12,AMD,87.059998,106.4284754977832
2022-05-13,AMD,95.120003,106.5673573178228
2022-05-16,AMD,94.239998,106.98509111140535
2022-05-17,AMD,102.470001,107.12469927643036
2022-05-18,AMD,96.279999,107.26448962048218
2022-05-19,AMD,96.669998,107.40446238129111
2022-05-20,AMD,93.5,107.54461779689883
2022-05-23,AMD,95.07,107.96618235758999
2022-05-24,AMD,91.160004,108.10707077902435
2022-05-25,AMD,92.650002,108.24814305013147
2022-05-26,AMD,98.75,108.38939941082268
2022-05-27,AMD,102.260002,108.53084010132197
2022-05-31,AMD,101.860001,109.09845097686424
2022-06-01,AMD,101.220001,109.24081693075318
2022-06-02,AMD,108.589996,109.38336866239263
2022-06-03,AMD,106.300003,109.5261064142101
2022-06-06,AMD,105.650002,109.95543821974869
2022-06-07,AMD,105.279999,110.09892248288209
2022-06-08,AMD,101.900002,110.2425939830828
2022-06-09,AMD,98.800003,110.38645296468191
2022-06-10,AMD,94.82,110.5304996723303
2022-06-13,AMD,86.989998,110.96376860286195
2022-06-14,AMD,86.989998,111.10856866759988
2022-06-15,AMD,89.300003,111.25355768643509
2022-06-16,AMD,82.050003,111.39873590593983
2022-06-17,AMD,81.57,111.54410357300813
2022-06-21,AMD,83.790001,112.1274736660761
2022-06-22,AMD,83.75,112.27379228565975
2022-06-23,AMD,82.43,112.42030184094962
2022-06-24,AMD,87.080002,112.56700258110462
2022-06-27,AMD,86.160004,113.00825440721646
2022-06-28,AMD,80.779999,113.15572238491872
2022-06-29,AMD,77.989998,113.30338279816085
2022-06-30,AMD,76.470001,113.45123589805799
2022-07-01,AMD,73.669998,113.59928193605269
2022-07-05,AMD,75.199997,114.19340050935867
2022-07-06,AMD,75.349998,114.34241502098345
2022-07-07,AMD,79.300003,114.49162398626821
2022-07-08,AMD,79.349998,114.64102765896156
2022-07-11,AMD,76.949997,115.09040946394839
2022-07-12,AMD,76.360001,115.24059451039125
2022-07-13,AMD,77.519997,115.39097553796108
2022-07-14,AMD,78.599998,115.54155280239996
2022-07-15,AMD,81.110001,115.69232655978388
2022-07-18,AMD,81.43,116.14582935537311
2022-07-19,AMD,85.879997,116.29739165198085
2022-07-20,AMD,89.43,116.44915172693224
2022-07-21,AMD,91.089996,116.6011098383142
2022-07-22,AMD,88.099998,116.75326624455079
2022-07-25,AMD,87.540001,117.21092782168888
2022-07-26,AMD,85.25,117.36387999833418
2022-07-27,AMD,89.82,117.51703176702033
2022-07-28,AMD,91.669998,117.67038338820198
2022-07-29,AMD,94.470001,117.82393512267245
2022-08-01,AMD,96.779999,118.285793618861
2022-08-02,AMD,99.290001,118.44014842123698
2022-08-03,AMD,98.089996,118.59470464598407
2022-08-04,AMD,103.910004,118.7494625559443
2022-08-05,AMD,102.309998,118.90442241430324
2022-08-08,AMD,100.07,119.37051631677973
2022-08-09,AMD,95.540001,119.52628660746203
2022-08-10,AMD,99.050003,119.6822601676298
2022-08-11,AMD,98.120003,119.83843726253636
2022-08-12,AMD,100.830002,119.99481815777965
2022-08-15,AMD,101.010002,120.46518630672236
2022-08-16,AMD,100.199997,120.62238506624075
2022-08-17,AMD,98.269997,120.77978895929839
2022-08-18,AMD,100.440002,120.93739825357991
2022-08-19,AMD,95.949997,121.09521321712045
2022-08-22,AMD,92.839996,121.56989480888582
2022-08-23,AMD,92.489998,121.72853513680685
2022-08-24,AMD,92.730003,121.88738247941379
2022-08-25,AMD,97.18,122.04643710684739
2022-08-26,AMD,91.18,122.20569928959962
2022-08-29,AMD,88.489998,122.6847338799891
2022-08-30,AMD,86.940002,122.8448289960065
2022-08-31,AMD,84.870003,123.00513302510794
2022-09-01,AMD,82.330002,123.16564623991123
2022-09-02,AMD,80.239998,123.32636891338863
2022-09-06,AMD,78.720001,123.9713596659807
2022-09-07,AMD,79.610001,124.13313373990866
2022-09-08,AMD,82.779999,124.29511891784536
2022-09-09,AMD,85.449997,124.45731547526677
2022-09-12,AMD,84.639999,124.9451761845976
2022-09-13,AMD,77.029999,125.10822102191719
2022-09-14,AMD,77.449997,125.27147862150366
2022-09-15,AMD,76.660004,125.43494926099821
2022-09-16,AMD,76.510002,125.59863321840234
2022-09-19,AMD,76.769997,126.09096778354136
2022-09-20,AMD,75.25,126.25550779987111
2022-09-21,AMD,74.480003,126.42026252957345
2022-09-22,AMD,69.5,126.5852322528352
2022-09-23,AMD,67.959999,126.75041725020698
2022-09-26,AMD,66.300003,127.24726669800005
2022-09-27,AMD,67.169998,127.41331560466155
2022-09-28,AMD,68.360001,127.57958119369414
2022-09-29,AMD,64.139999,127.74606374785289
2022-09-30,AMD,63.360001,127.91276355026234
2022-10-03,AMD,66.110001,128.41416928378447
2022-10-04,AMD,67.900002,128.58174091783837
2022-10-05,AMD,67.940002,128.7495312213169
2022-10-06,AMD,67.849998,128.917540479569
2022-10-07,AMD,58.439999,129.08576897831512
2022-10-10,AMD,57.810001,129.59177278032377
2022-10-11,AMD,57.630001,129.76088110572033
2022-10-12,AMD,57.849998,129.93021010581748
2022-10-13,AMD,58.939999,130.09976006858096
2022-10-14,AMD,55.939999,130.2695312823518
2022-10-17,AMD,57.959999,130.7801753187663
2022-10-18,AMD,57.919998,130.9508344275099
2022-10-19,AMD,57.23,131.12171623461987
2022-10-20,AMD,57.77,131.29282103070224
2022-10-21,AMD,58.82,131.46414910674196
2022-10-24,AMD,58.700001,131.97947593015826
2022-10-25,AMD,61.470001,132.1517000434827
2022-10-26,AMD,59.73,132.32414889739607
2022-10-27,AMD,58.599998,132.4968227851703
2022-10-28,AMD,62.009998,132.66972200045856
2022-10-31,AMD,60.060001,133.18977455369503
2022-11-01,AMD,59.66,133.36357802324736
2022-11-02,AMD,58.630001,133.5376082943403
2022-11-03,AMD,60.110001,133.7118656629337
2022-11-04,AMD,62.189999,133.88635042537464
2022-11-07,AMD,63.080002,134.41117204505076
2022-11-08,AMD,63.849998,134.586569354088
2022-11-09,AMD,59.919998,134.76219554451666
2022-11-10,AMD,68.470001,134.93805091501048
2022-11-11,AMD,72.370003,135.1141357646343
2022-11-14,AMD,73.529999,135.64377018478078
2022-11-15,AMD,76.370003,135.82077594937724
2022-11-16,AMD,72.699997,135.99801269428798
2022-11-17,AMD,73.900002,136.17548072092686
2022-11-18,AMD,73.57,136.3531803311001
2022-11-21,AMD,72.459999,136.88767168680562
2022-11-22,AMD,75.25,137.066300657069
2022-11-23,AMD,76.400002,137.24516272581837
2022-11-25,AMD,75.139999,137.6035873758812
2022-11-28,AMD,73.190002,138.142980206968
2022-11-29,AMD,73.389999,138.32324726827
2022-11-30,AMD,77.629997,138.50374956565403
2022-12-01,AMD,77.480003,138.68448740608673
2022-12-02,AMD,74.980003,138.86546109693523
2022-12-05,AMD,73.620003,139.40980035167192
2022-12-06,AMD,70.269997,139.59172052588858
2022-12-07,AMD,70.139999,139.77387809338586
2022-12-08,AMD,70.470001,139.95627336394514
2022-12-09,AMD,68.589996,140.1389066477525
2022-12-12,AMD,70.669998,140.68823768659854
2022-12-13,AMD,71.650002,140.87182613336236
2022-12-14,AMD,68.93,141.05565415038714
2022-12-15,AMD,66.529999,141.2397220502951
2022-12-16,AMD,65.410004,141.4240301461173
2022-12-19,AMD,64.589996,141.97839874550422
2022-12-20,AMD,65.050003,142.16367076346637
2022-12-21,AMD,67.68,142.34918454863356
2022-12-22,AMD,63.860001,142.5349404164953
2022-12-23,AMD,64.519997,142.72093868295232
2022-12-27,AMD,63.27,143.46736206720342
2022-12-28,AMD,62.57,143.65457707960528
2022-12-29,AMD,64.82,143.84203639468538
2022-12-30,AMD,64.769997,144.02974033124266
2023-01-03,AMD,64.019997,144.78300868277498
2023-01-04,AMD,64.660004,144.97194052326836
2023-01-05,AMD,62.330002,145.1611189067825
2023-01-06,AMD,63.959999,145.35054415503953
2023-01-09,AMD,67.239998,145.92030431178333
2023-01-10,AMD,68.050003,146.1107202446318
2023-01-11,AMD,69.059998,146.30138465713972
2023-01-12,AMD,70.800003,146.49229787355563
2023-01-13,AMD,71.0,146.6834602185512
2023-01-17,AMD,71.589996,147.45060739261245
2023-01-18,AMD,70.529999,147.64302026543504
2023-01-19,AMD,67.709999,147.8356842237855
2023-01-20,AMD,70.07,148.0285995953139
2023-01-23,AMD,76.529999,148.6088574718719
2023-01-24,AMD,74.699997,148.80278178116217
2023-01-25,AMD,74.910004,148.99695914830093
2023-01-26,AMD,75.160004,149.19138990351064
2023-01-27,AMD,75.400002,149.3860743774466
2023-01-30,AMD,72.449997,149.9716534246208
2023-01-31,AMD,75.150002,150.1673560886362
2023-02-01,AMD,84.639999,150.3633141311298
2023-02-02,AMD,88.309998,150.55952788535367
2023-02-03,AMD,86.089996,150.7559976849935
2023-02-06,AMD,83.68,151.3469466998073
2023-02-07,AMD,85.910004,151.54444402669085
2023-02-08,AMD,84.690002,151.74219907396494
2023-02-09,AMD,83.209999,151.9402121779358
2023-02-10,AMD,81.480003,152.13848367535044
2023-02-13,AMD,83.129997,152.73485190231193
2023-02-14,AMD,85.949997,152.93416034975948
2023-02-15,AMD,85.18,153.13372888098442
2023-02-16,AMD,80.080002,153.3335578353784
2023-02-17,AMD,78.5,153.53364755277548
2023-02-21,AMD,76.769997,154.33662086461266
2023-02-22,AMD,76.610001,154.53801951008057
2023-02-23,AMD,79.75,154.73968096689012
2023-02-24,AMD,78.089996,154.94160557799145
2023-02-27,AMD,78.769997,155.54896177327427
2023-02-28,AMD,78.580002,155.75194244001128
2023-03-01,AMD,78.290001,155.95518798251857
2023-03-02,AMD,80.440002,156.15869874644105
2023-03-03,AMD,81.519997,156.36247507787408
2023-03-06,AMD,81.160004,156.9754009449706
2023-03-07,AMD,82.110001,157.1802430164442
2023-03-08,AMD,85.370003,157.3853523926923
2023-03-09,AMD,84.029999,157.59072942252985
2023-03-10,AMD,82.669998,157.7963744552265
2023-03-13,AMD,82.010002,158.41492107000403
2023-03-14,AMD,87.449997,158.6216416159553
2023-03-15,AMD,89.68,158.82863191796127
2023-03-16,AMD,96.599998,159.03589232803503
